state,county,date,cases,deaths,CENSUS2010POP,Population,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Donald.Trump,Right_Joe.Biden,Sum_total_votes,Trump.ratio,Biden.ratio
Arkansas,Craighead,8/31/2021,18470,210,96443,112245,1473,1544,1123,421,80,969,1049,3,3943,13.84647807,10.07098114,3.775496935,0.717434097,8.689920499,9.407354596,3,2,1,"55,775","52,803","2,972",5.3,"47,766",97.4,25558,11921,38511,0.66365454,0.309547921
Arkansas,Crawford,8/31/2021,9011,139,61948,63409,3,714,719,-5,18,-12,6,2,540,11.26049758,11.3393526,-0.078855025,0.28387809,-0.18925206,0.09462603,2,2,1,"26,436","24,998","1,438",5.4,"44,600",91,18607,4959,24091,0.772363123,0.205844506
Arkansas,Crittenden,8/31/2021,7567,109,50902,47616,-308,689,567,122,3,-433,-430,0,1011,14.42327821,11.86937408,2.553904124,0.062800921,-9.064266276,-9.001465355,1,1,1,"21,209","19,459","1,750",8.3,"41,976",85.6,7333,8514,16367,0.448035682,0.520193071
Arkansas,Cross,8/31/2021,2528,58,17870,16142,-191,199,225,-26,3,-167,-164,-1,225,12.25558122,13.85681293,-1.601231717,0.184757506,-10.28483449,-10.10007698,6,4,0,"7,291","6,847",444,6.1,"45,273",92.4,4946,1772,6942,0.712474791,0.255257851
Arkansas,Dallas,8/31/2021,1053,18,8116,6802,-149,53,87,-34,-1,-113,-114,-1,401,7.707409293,12.65178507,-4.944375773,-0.145422817,-16.4327783,-16.57820112,6,6,0,"2,832","2,681",151,5.3,"41,314",84.3,1573,963,2649,0.593808985,0.363533409
Arkansas,Desha,8/31/2021,1679,24,13008,11110,-290,139,178,-39,17,-267,-250,-1,56,12.35006664,15.81519325,-3.46512661,1.510439805,-23.72278987,-22.21235007,6,6,0,"5,321","4,948",373,7,"37,005",75.5,1921,2016,4164,0.461335255,0.484149856
Arkansas,Drew,8/31/2021,2535,52,18509,17977,-115,247,213,34,-1,-147,-148,-1,781,13.69597161,11.81069617,1.885275444,-0.055449278,-8.151043833,-8.20649311,6,6,0,"7,730","7,196",534,6.9,"44,162",90.1,4349,2426,6908,0.629559931,0.35118703
Arkansas,Faulkner,8/31/2021,17637,190,113237,126919,1091,1441,1012,429,104,549,653,9,4046,11.40270706,8.008008008,3.394699047,0.822957345,4.344265214,5.167222559,2,2,1,"61,682","58,321","3,361",5.4,"58,482",119.3,34421,18347,54428,0.632413464,0.337087528
Arkansas,Franklin,8/31/2021,2323,46,18125,17897,160,173,203,-30,5,187,192,-2,447,9.709827693,11.39361284,-1.683785149,0.280630858,10.4955941,10.77622495,6,6,0,"7,478","7,059",419,5.6,"45,670",93.2,5677,1300,7129,0.79632487,0.182353766
Arkansas,Fulton,8/31/2021,1512,51,12245,12381,-135,119,223,-104,2,-32,-30,-1,165,9.559384665,17.91380488,-8.354420211,0.160661927,-2.570590834,-2.409928907,9,9,0,"4,924","4,671",253,5.1,"32,926",67.2,3961,1035,5119,0.773783942,0.202187927
Arkansas,Garland,8/31/2021,14479,328,96024,99789,317,1043,1445,-402,12,711,723,-4,2164,10.46868178,14.50359077,-4.034908989,0.120445044,7.136368883,7.256813928,3,2,1,"41,347","38,052","3,295",8,"45,786",93.4,29069,14045,44199,0.657684563,0.31776737
Arkansas,Grant,8/31/2021,2606,44,17853,18449,162,182,201,-19,0,181,181,0,143,9.908536585,10.94294425,-1.034407666,0,9.854094077,9.854094077,2,2,1,"8,222","7,796",426,5.2,"58,566",119.5,6794,1268,8200,0.828536585,0.154634146
Arkansas,Greene,8/31/2021,8459,97,42090,45597,281,534,539,-5,-4,290,286,0,601,11.74749486,11.85749013,-0.10999527,-0.087996216,6.379725672,6.291729456,4,5,0,"19,450","18,292","1,158",6,"47,098",96.1,12670,3058,16100,0.786956522,0.189937888
Arkansas,Hempstead,8/31/2021,2574,21,22609,21253,-315,274,251,23,2,-337,-335,-3,301,12.79745919,11.72321992,1.074239275,0.093412111,-15.73994068,-15.64652857,6,6,0,"9,593","9,094",499,5.2,"40,867",83.4,4470,2138,6848,0.652745327,0.312207944
Arkansas,Hot Spring,8/31/2021,6931,100,32923,33787,3,361,410,-49,10,41,51,1,2162,10.6850572,12.13538352,-1.450326323,0.295984964,1.213538352,1.509523316,6,5,0,"14,100","13,285",815,5.8,"45,860",93.6,9202,3082,12557,0.732818348,0.24544079
Arkansas,Howard,8/31/2021,2110,28,13789,13109,-110,165,177,-12,6,-104,-98,0,181,12.53418414,13.44576117,-0.911577028,0.455788514,-7.900334245,-7.444545731,6,6,0,"5,533","5,257",276,5,"41,427",84.5,3367,1340,4834,0.696524617,0.277203144
Arkansas,Independence,8/31/2021,5298,142,36647,37757,-62,431,461,-30,13,-45,-32,0,957,11.40573727,12.1996401,-0.793902826,0.344024558,-1.190854239,-0.846829681,7,8,0,"16,670","15,711",959,5.8,"47,903",97.7,11250,2806,14512,0.775220507,0.193357222
Arkansas,Izard,8/31/2021,2204,51,13696,13613,-7,125,202,-77,0,71,71,-1,944,9.180038923,14.8349429,-5.654903977,0,5.214262109,5.214262109,9,10,0,"4,640","4,249",391,8.4,"40,233",82.1,4631,1021,5810,0.79707401,0.175731497
Arkansas,Jackson,8/31/2021,3718,41,17997,16636,-146,187,227,-40,-1,-105,-106,0,2117,11.1915734,13.58549285,-2.393919445,-0.059847986,-6.284038542,-6.343886528,6,6,0,"5,863","5,444",419,7.1,"38,636",78.8,3593,1365,5091,0.705755254,0.268120212
Arkansas,Jefferson,8/31/2021,11652,203,77435,65377,-1760,789,880,-91,27,-1684,-1657,-12,5351,11.90817574,13.28161553,-1.373439787,0.407504113,-25.41618244,-25.00867833,3,2,1,"27,398","25,194","2,204",8,"40,555",82.7,9521,14981,25158,0.378448207,0.595476588
Arkansas,Johnson,8/31/2021,3871,48,25540,26513,-83,329,271,58,20,-163,-143,2,626,12.38961381,10.20542658,2.184187238,0.753168013,-6.138319306,-5.385151293,7,9,0,"10,120","9,482",638,6.3,"40,396",82.4,6938,2283,9498,0.730469573,0.240366393
Arkansas,Lafayette,8/31/2021,734,11,7645,6596,-60,66,103,-37,8,-31,-23,0,82,9.96076064,15.54482342,-5.584062783,1.207364926,-4.678539088,-3.471174162,8,7,0,"2,421","2,236",185,7.6,"37,164",75.8,1757,839,2679,0.655841732,0.313176558
Arkansas,Lawrence,8/31/2021,2699,45,17415,16410,-30,185,276,-91,2,59,61,0,691,11.26331811,16.80365297,-5.540334855,0.121765601,3.592085236,3.713850837,6,6,0,"6,786","6,369",417,6.1,"39,604",80.8,4569,1080,5857,0.780092197,0.184394741
Arkansas,Lee,8/31/2021,1931,40,10424,8513,-376,81,121,-40,12,-345,-333,-3,1624,9.309274796,13.90644754,-4.597172739,1.379151822,-39.65061487,-38.27146305,7,9,0,"2,805","2,595",210,7.5,"30,421",62.1,1286,1423,2848,0.451544944,0.499648876
Arkansas,Lincoln,8/31/2021,3548,55,14134,12944,-68,126,167,-41,19,-46,-27,0,3519,9.708737864,12.86793034,-3.15919248,1.464016027,-3.544459855,-2.080443828,3,2,1,"3,834","3,605",229,6,"44,272",90.3,2729,1032,3875,0.704258065,0.266322581
Arkansas,Little River,8/31/2021,1671,44,13171,12180,-188,155,182,-27,-3,-156,-159,-2,123,12.62832003,14.8280919,-2.199771876,-0.244419097,-12.70979306,-12.95421216,3,2,1,"5,385","5,038",347,6.4,"43,257",88.2,3715,1226,5177,0.717597064,0.236816689
Arkansas,Logan,8/31/2021,3063,31,22353,21410,-85,243,312,-69,6,-22,-16,0,575,11.32735113,14.54375947,-3.216408344,0.279687682,-1.025521501,-0.745833819,6,6,0,"8,656","8,081",575,6.6,"42,249",86.2,6441,1544,8225,0.783100304,0.187720365
Arkansas,Lonoke,8/31/2021,10656,156,68356,73921,273,888,755,133,6,128,134,6,572,12.03504801,10.23250141,1.802546605,0.081317892,1.734781695,1.816099587,2,2,1,"33,550","31,692","1,858",5.5,"62,782",128.1,22884,6686,30662,0.746330963,0.218054921
Arkansas,Madison,8/31/2021,2123,32,15717,16644,125,195,157,38,5,82,87,0,79,11.76009408,9.468383439,2.291710641,0.301540874,4.945270331,5.246811205,2,2,1,"7,413","7,126",287,3.9,"48,016",98,5658,1563,7351,0.769691198,0.212624133
Arkansas,Marion,8/31/2021,1902,49,16653,16790,145,141,300,-159,5,303,308,-4,141,8.43427546,17.94526694,-9.510991476,0.299087782,18.12471961,18.42380739,9,10,0,"6,251","5,848",403,6.4,"38,760",79.1,5783,1531,7503,0.770758363,0.204051713
Arkansas,Miller,8/31/2021,5437,39,43462,43177,-193,524,495,29,-14,-210,-224,2,1339,12.10902747,11.43887137,0.6701561,-0.323523635,-4.852854518,-5.176378153,3,2,1,"19,379","18,047","1,332",6.9,"50,905",103.8,11920,4245,16529,0.721156755,0.256821344
Arkansas,Mississippi,8/31/2021,6929,118,46480,40066,-651,563,532,31,7,-688,-681,-1,767,13.93857619,13.17108798,0.767488209,0.173303789,-17.03328671,-16.85998292,4,3,0,"17,264","15,705","1,559",9,"39,990",81.6,7296,4558,12342,0.591152163,0.369308054
Arkansas,Monroe,8/31/2021,1088,21,8149,6584,-139,104,124,-20,0,-119,-119,0,84,15.63087097,18.6368077,-3.005936725,0,-17.88532351,-17.88532351,7,9,0,"2,721","2,539",182,6.7,"34,289",69.9,1545,1147,2816,0.548650568,0.407315341
Arkansas,Montgomery,8/31/2021,985,34,9487,9006,-41,86,160,-74,0,33,33,0,121,9.527502354,17.72558578,-8.198083421,0,3.655902066,3.655902066,8,7,0,"2,981","2,778",203,6.8,"39,591",80.8,3046,731,3873,0.786470436,0.188742577
Arkansas,Nevada,8/31/2021,1096,29,8997,8099,-106,79,114,-35,-3,-67,-70,-1,157,9.690873405,13.98429833,-4.293424926,-0.368007851,-8.218842002,-8.586849853,7,9,0,"3,550","3,342",208,5.9,"36,528",74.5,2133,1076,3358,0.635199524,0.320428827
Arkansas,Newton,8/31/2021,1079,29,8330,7602,-110,66,115,-49,0,-62,-62,1,51,8.619563798,15.01893692,-6.399373123,0,-8.097165992,-8.097165992,9,8,0,"3,246","3,084",162,5,"37,648",76.8,3192,709,3998,0.7983992,0.177338669
Arkansas,Ouachita,8/31/2021,3102,68,26120,23167,-205,257,360,-103,1,-101,-100,-2,352,11.04450031,15.47089538,-4.426395067,0.042974709,-4.340445648,-4.297470938,7,8,0,"9,821","9,229",592,6,"46,393",94.6,5294,3995,9629,0.549797487,0.414892512
Arkansas,Perry,8/31/2021,1324,13,10445,10327,-90,96,143,-47,0,-41,-41,-2,152,9.255688392,13.78711917,-4.531430775,0,-3.952950251,-3.952950251,2,2,1,"4,188","3,956",232,5.5,"50,560",103.1,3479,1012,4627,0.751891074,0.218716231
Arkansas,Phillips,8/31/2021,2704,58,21757,17299,-470,247,275,-28,-2,-437,-439,-3,246,14.08691685,15.6838143,-1.596897456,-0.114064104,-24.92300673,-25.03707083,6,3,0,"6,402","5,822",580,9.1,"31,521",64.3,2417,3623,6242,0.387215636,0.580422941
Arkansas,Pike,8/31/2021,1412,29,11291,10643,-62,104,148,-44,8,-27,-19,1,196,9.74330148,13.86546749,-4.122166011,0.749484729,-2.529510961,-1.780026232,9,10,0,"4,272","4,020",252,5.9,"44,426",90.6,3519,644,4246,0.828780028,0.151672162
Arkansas,Poinsett,8/31/2021,4222,92,24583,23283,-219,278,362,-84,2,-139,-137,2,341,11.8841509,15.47504542,-3.590894517,0.085497489,-5.942075452,-5.856577963,3,2,1,"9,919","9,374",545,5.5,"40,536",82.7,5918,1424,7521,0.786863449,0.189336524
Arkansas,Polk,8/31/2021,2532,88,20662,19707,-237,192,316,-124,1,-113,-112,-1,155,9.684497238,15.93906837,-6.254571133,0.05044009,-5.699730146,-5.649290056,7,11,0,"8,013","7,482",531,6.6,"39,722",81,7035,1246,8490,0.828621908,0.146760895
Arkansas,Pope,8/31/2021,10592,132,61754,64334,189,767,636,131,16,39,55,3,3345,11.93969443,9.900450657,2.039243768,0.249067941,0.607103106,0.856171047,5,8,0,"27,775","26,138","1,637",5.9,"47,519",96.9,18081,5772,24432,0.740054028,0.236247544
Arkansas,Prairie,8/31/2021,1185,27,8715,7966,-127,86,130,-44,0,-83,-83,0,131,10.71050501,16.19029828,-5.479793262,0,-10.33688274,-10.33688274,8,7,0,"3,608","3,415",193,5.3,"46,205",94.3,2786,654,3495,0.79713877,0.187124464
Arkansas,Pulaski,8/31/2021,54063,802,382748,392980,662,5010,4104,906,309,-578,-269,25,8613,12.75948748,10.45208316,2.307404323,0.786962402,-1.472052648,-0.685090246,2,2,1,"188,928","174,884","14,044",7.4,"52,684",107.5,63687,101947,169956,0.3747264,0.599843489
Arkansas,Randolph,8/31/2021,2694,50,17969,18247,86,269,272,-3,17,73,90,-1,349,14.77697209,14.94177104,-0.164798945,0.93386069,4.010107669,4.943968359,7,9,0,"7,444","7,005",439,5.9,"42,875",87.5,5355,1215,6812,0.786112742,0.178361715
Arkansas,Saline,8/31/2021,16807,210,107118,123968,1418,1339,1201,138,40,1243,1283,-3,1407,10.8633041,9.743710398,1.119593701,0.324519913,10.08445631,10.40897622,2,2,1,"58,181","55,241","2,940",5.1,"66,944",136.6,39556,16060,56959,0.694464439,0.281957197
Arkansas,Scott,8/31/2021,1259,19,11233,10164,-53,114,129,-15,0,-38,-38,0,79,11.18688975,12.65884893,-1.471959178,0,-3.72896325,-3.72896325,6,6,0,"4,354","4,159",195,4.5,"38,065",77.7,2962,483,3551,0.834131231,0.136018023
Arkansas,Searcy,8/31/2021,1133,20,8195,7842,-20,68,121,-53,2,31,33,0,71,8.660213958,15.4100866,-6.749872644,0.254712175,3.948038716,4.202750892,9,10,0,"2,885","2,701",184,6.4,"34,712",70.8,3365,588,4019,0.837272953,0.146305051
Arkansas,Sebastian,8/31/2021,19555,304,125744,127590,-98,1615,1383,232,-11,-324,-335,5,2185,12.65287256,10.83524628,1.817626274,-0.086180556,-2.538409107,-2.624589663,2,2,1,"56,158","52,803","3,355",6,"48,945",99.8,31198,14487,47140,0.661815868,0.307318625
Arkansas,Sevier,8/31/2021,3315,31,17058,16702,-270,233,166,67,-12,-323,-335,-2,173,13.83856982,9.859238582,3.979331235,-0.712716042,-19.18394013,-19.89665617,6,6,0,"5,524","5,202",322,5.8,"43,493",88.7,3884,1116,5202,0.746635909,0.214532872
Arkansas,Sharp,8/31/2021,2300,57,17264,17424,148,176,250,-74,3,223,226,-4,189,10.14409222,14.4092219,-4.265129683,0.172910663,12.85302594,13.0259366,7,9,0,"5,717","5,309",408,7.1,"37,591",76.7,5938,1398,7566,0.784826857,0.184773989
Arkansas,St. Francis,8/31/2021,4262,52,28258,24682,-295,287,334,-47,17,-265,-248,0,4095,11.55883123,13.45174087,-1.892909644,0.684669446,-10.67278842,-9.988118971,6,3,0,"8,028","7,394",634,7.9,"34,389",70.2,3242,3604,7108,0.456105796,0.507034328
Arkansas,Stone,8/31/2021,1458,37,12394,12674,60,135,184,-49,-1,111,110,-1,151,10.67700095,14.55235685,-3.8753559,-0.079088896,8.778867447,8.699778551,9,9,0,"4,618","4,290",328,7.1,"36,930",75.3,4616,1180,5938,0.777366117,0.198720108
Arkansas,Union,8/31/2021,4873,118,41639,38219,-458,434,573,-139,7,-325,-318,-1,524,11.28797337,14.90324594,-3.615272576,0.182064087,-8.452975447,-8.270911361,7,8,0,"15,622","14,325","1,297",8.3,"46,602",95.1,10478,5584,16607,0.630938761,0.336243753
Arkansas,Van Buren,8/31/2021,1847,34,17295,16541,12,145,262,-117,10,120,130,-1,189,8.769277291,15.8451769,-7.075899607,0.604777744,7.25733293,7.862110674,8,6,0,"5,758","5,349",409,7.1,"38,096",77.7,6034,1593,7807,0.772896119,0.20404765
Arkansas,Washington,8/31/2021,39948,409,203065,243216,3824,3220,1761,1459,324,2028,2352,13,7996,13.34416338,7.297848357,6.046315022,1.342704638,8.404336439,9.747041077,2,2,1,"126,141","120,346","5,795",4.6,"52,158",106.4,47504,43824,94266,0.503935671,0.464897206
Arkansas,White,8/31/2021,11691,160,77076,78729,108,880,899,-19,12,111,123,4,3033,11.1852558,11.42675564,-0.241499841,0.152526215,1.410867493,1.563393708,4,5,0,"33,972","31,855","2,117",6.2,"46,388",94.6,24182,5978,30885,0.782969079,0.193556743
Arkansas,Woodruff,8/31/2021,921,18,7260,6264,-167,91,105,-14,0,-152,-152,-1,106,14.3363529,16.54194565,-2.205592753,0,-23.9464356,-23.9464356,9,10,0,"2,794","2,631",163,5.8,"36,568",74.6,1543,856,2476,0.623182553,0.345718901
Arkansas,Yell,8/31/2021,4088,69,22185,21181,-195,250,252,-2,22,-214,-192,-1,323,11.74894847,11.84294006,-0.093991588,1.033907465,-10.05709989,-9.023192424,6,5,0,"7,997","7,592",405,5.1,"44,469",90.7,5226,1284,6741,0.775255897,0.19047619
California,Alameda,8/31/2021,110359,1312,1510271,1662323,-6089,18186,11948,6238,4436,-16777,-12341,14,36710,10.92011223,7.174392439,3.745719789,2.663676336,-10.07405272,-7.410376388,1,1,1,"813,807","742,411","71,396",8.8,"107,589",133.8,136309,617659,769864,0.177055948,0.80229625
California,Alpine,8/31/2021,92,0,1175,1119,6,10,13,-3,0,8,8,1,24,8.960573477,11.64874552,-2.688172043,0,7.168458781,7.168458781,8,4,0,517,459,58,11.2,"58,112",72.3,244,476,741,0.32928475,0.642375169
California,Amador,8/31/2021,4546,53,38091,40083,390,314,494,-180,11,564,575,-5,4390,7.872041717,12.3846771,-4.512635379,0.275772162,14.13959085,14.41536302,6,4,0,"14,424","13,107","1,317",9.1,"62,640",77.9,13585,8153,22302,0.609138194,0.365572594
California,Butte,8/31/2021,18354,214,220000,212744,-5982,2236,2371,-135,20,-5850,-5830,-17,5443,10.36456764,10.99033537,-0.625767724,0.09270633,-27.11660139,-27.02389506,3,2,1,"92,604","84,095","8,509",9.2,"58,394",72.6,48730,50426,102042,0.47754846,0.494169068
California,Calaveras,8/31/2021,2996,61,45578,46308,189,390,569,-179,3,369,372,-4,493,8.439092473,12.31241953,-3.873327058,0.064916096,7.984679801,8.049595897,6,6,0,"21,207","19,588","1,619",7.6,"68,248",84.9,16518,10046,27164,0.608084229,0.369827713
California,Colusa,8/31/2021,2729,18,21419,21558,84,260,134,126,-35,-8,-43,1,262,12.08403049,6.227923406,5.856107083,-1.626696412,-0.371816323,-1.998512735,6,4,0,"10,499","8,824","1,675",16,"59,048",73.4,4554,3234,7951,0.572758144,0.40674129
California,Contra Costa,8/31/2021,89954,872,1049025,1152333,-550,11771,9228,2543,1515,-4664,-3149,56,10284,10.21249202,8.006191177,2.206300841,1.31441045,-4.046475471,-2.732065021,1,1,1,"541,256","493,236","48,020",8.9,"106,555",132.5,152877,416386,581230,0.263023244,0.716387661
California,Del Norte,8/31/2021,2934,23,28610,27968,65,267,306,-39,16,87,103,1,3082,9.557731202,10.9538043,-1.396073097,0.572747937,3.114316909,3.687064846,7,8,0,"9,350","8,466",884,9.5,"48,979",60.9,6461,4677,11452,0.564180929,0.408400279
California,El Dorado,8/31/2021,14435,122,181058,192925,-132,1608,1846,-238,41,67,108,-2,1643,8.331994756,9.565212886,-1.233218129,0.21244514,0.347166448,0.559611588,1,1,1,"90,752","83,262","7,490",8.3,"86,202",107.2,61838,51621,116138,0.532452772,0.444479843
California,Fresno,8/31/2021,126108,1790,930450,1000918,3071,14251,7941,6310,41,-3336,-3295,56,17672,14.25980543,7.945906597,6.313898833,0.041025333,-3.338061253,-3.29703592,2,2,1,"445,518","395,258","50,260",11.3,"56,926",70.8,164464,193025,364809,0.450822211,0.529112494
California,Glenn,8/31/2021,3509,28,28122,28283,-162,385,249,136,-25,-273,-298,0,319,13.57354393,8.778733606,4.794810323,-0.881398956,-9.624876604,-10.50627556,6,6,0,"12,568","11,455","1,113",8.9,"55,682",69.2,7063,3995,11292,0.62548707,0.353790294
California,Humboldt,8/31/2021,7197,75,134623,134977,-862,1370,1523,-153,13,-725,-712,3,5258,10.1175706,11.24748907,-1.129918469,0.096006144,-5.354188822,-5.258182678,5,8,0,"59,411","54,446","4,965",8.4,"51,134",63.6,21770,44768,68828,0.316295694,0.650432963
California,Imperial,8/31/2021,33318,749,174528,180267,-172,2541,1120,1421,-75,-1522,-1597,4,8535,14.0890365,6.210043637,7.878992864,-0.415851136,-8.439005728,-8.854856864,3,2,1,"69,602","53,949","15,653",22.5,"48,102",59.8,20847,34678,56718,0.367555273,0.61141084
California,Inyo,8/31/2021,1555,39,18546,18046,53,181,192,-11,4,61,65,-1,410,10.04467383,10.65512362,-0.610449791,0.221981742,3.385221566,3.607203308,7,11,0,"8,305","7,658",647,7.8,"59,605",74.1,4620,4634,9481,0.48729037,0.488767008
California,Kern,8/31/2021,124943,1465,839631,901362,2464,12826,6980,5846,-316,-3122,-3438,56,30547,14.24905292,7.75443547,6.494617444,-0.351060402,-3.4683879,-3.819448302,2,2,1,"383,769","335,707","48,062",12.5,"53,245",66.2,164484,133366,305226,0.538892493,0.436941807
California,Kings,8/31/2021,27745,265,152982,152692,-35,2184,986,1198,-94,-1143,-1237,4,15835,14.30166427,6.456703741,7.84496053,-0.615547821,-7.48479957,-8.100347392,3,2,1,"56,416","49,883","6,533",11.6,"57,297",71.2,24072,18699,43858,0.548862237,0.426353231
California,Lake,8/31/2021,5373,74,64665,64479,16,732,917,-185,-23,226,203,-2,1101,11.35394208,14.2234493,-2.86950722,-0.356749546,3.505452064,3.148702517,4,5,0,"28,267","25,567","2,700",9.6,"46,897",58.3,13123,14941,28800,0.455659722,0.518784722
California,Lassen,8/31/2021,6265,27,34895,30016,-678,291,208,83,2,-761,-759,-2,7045,9.586559051,6.852248394,2.734310657,0.065887004,-25.07000494,-25.00411794,7,8,0,"9,461","8,785",676,7.1,"53,613",66.7,8970,2799,11985,0.748435544,0.233541927
California,Los Angeles,8/31/2021,1408026,25284,9818605,9943046,-68556,107789,73513,34276,7573,-110428,-102855,23,180231,10.80339779,7.368007694,3.435390091,0.759021156,-11.06789756,-10.30887641,1,1,1,"4,921,499","4,291,688","629,811",12.8,"72,721",90.4,1145530,3028885,4263443,0.268686599,0.710431686
California,Madera,8/31/2021,19903,250,150865,157761,1044,2042,1178,864,-184,360,176,4,7131,12.98660002,7.491780029,5.494819987,-1.170193145,2.289508328,1.119315183,3,2,1,"61,738","55,089","6,649",10.8,"61,105",76,29378,23168,53722,0.546852314,0.431257213
California,Marin,8/31/2021,16505,240,252409,257332,-1753,2065,2183,-118,255,-1892,-1637,2,8416,7.997412943,8.454407969,-0.456995025,0.987573995,-7.327411762,-6.339837767,1,1,1,"130,138","121,476","8,662",6.7,"112,069",139.3,24612,128288,155801,0.157970745,0.823409349
California,Mariposa,8/31/2021,816,10,18251,17160,43,136,185,-49,7,87,94,-2,726,7.935350235,10.79441025,-2.859060011,0.408437144,5.076290224,5.484727368,8,7,0,"7,162","6,381",781,10.9,"52,760",65.6,5950,4088,10280,0.578793774,0.39766537
California,Mendocino,8/31/2021,6027,64,87841,86061,-871,890,979,-89,-24,-756,-780,-2,1970,10.28943368,11.31837704,-1.028943368,-0.277467874,-8.740238044,-9.017705919,4,5,0,"37,015","33,723","3,292",8.9,"52,309",65,13267,28782,43336,0.306142699,0.664159129
California,Merced,8/31/2021,36917,509,255793,279252,2138,3855,1922,1933,-205,392,187,18,6943,13.85778426,6.909120974,6.94866329,-0.736924974,1.40914434,0.672219366,2,2,1,"114,736","100,755","13,981",12.2,"59,733",74.3,39397,48991,90541,0.435128837,0.541091881
California,Modoc,8/31/2021,606,7,9686,8763,-103,68,104,-36,-2,-64,-66,-1,333,7.714561234,11.79874071,-4.084179477,-0.22689886,-7.260763515,-7.487662374,6,6,0,"3,170","2,900",270,8.5,"45,311",56.3,3109,1150,4338,0.716689719,0.265099124
